inchi,maccs_1,maccs_2,maccs_3,maccs_4,maccs_5,maccs_6,maccs_7,maccs_8,maccs_9,maccs_10,maccs_11,maccs_12,maccs_13,maccs_14,maccs_15,maccs_16,maccs_17,maccs_18,maccs_19,maccs_20,maccs_21,maccs_22,maccs_23,maccs_24,maccs_25,maccs_26,maccs_27,maccs_28,maccs_29,maccs_30,maccs_31,maccs_32,maccs_33,maccs_34,maccs_35,maccs_36,maccs_37,maccs_38,maccs_39,maccs_40,maccs_41,maccs_42,maccs_43,maccs_44,maccs_45,maccs_46,maccs_47,maccs_48,maccs_49,maccs_50,maccs_51,maccs_52,maccs_53,maccs_54,maccs_55,maccs_56,maccs_57,maccs_58,maccs_59,maccs_60,maccs_61,maccs_62,maccs_63,maccs_64,maccs_65,maccs_66,maccs_67,maccs_68,maccs_69,maccs_70,maccs_71,maccs_72,maccs_73,maccs_74,maccs_75,maccs_76,maccs_77,maccs_78,maccs_79,maccs_80,maccs_81,maccs_82,maccs_83,maccs_84,maccs_85,maccs_86,maccs_87,maccs_88,maccs_89,maccs_90,maccs_91,maccs_92,maccs_93,maccs_94,maccs_95,maccs_96,maccs_97,maccs_98,maccs_99,maccs_100,maccs_101,maccs_102,maccs_103,maccs_104,maccs_105,maccs_106,maccs_107,maccs_108,maccs_109,maccs_110,maccs_111,maccs_112,maccs_113,maccs_114,maccs_115,maccs_116,maccs_117,maccs_118,maccs_119,maccs_120,maccs_121,maccs_122,maccs_123,maccs_124,maccs_125,maccs_126,maccs_127,maccs_128,maccs_129,maccs_130,maccs_131,maccs_132,maccs_133,maccs_134,maccs_135,maccs_136,maccs_137,maccs_138,maccs_139,maccs_140,maccs_141,maccs_142,maccs_143,maccs_144,maccs_145,maccs_146,maccs_147,maccs_148,maccs_149,maccs_150,maccs_151,maccs_152,maccs_153,maccs_154,maccs_155,maccs_156,maccs_157,maccs_158,maccs_159,maccs_160,maccs_161,maccs_162,maccs_163,maccs_164,maccs_165,maccs_166
peptide_693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,10,0,0,2,0,3,0,0,0,0,4,22,10,11,0,0,15,0,2,0,0,1,0,0,0,13,0,1,0,0,1,11,9,0,0,1,1,0,11,7,1,0,0,0,5,0,0,0,0,0,0,0,23,9,0,0,0,16,0,2,8,24,6,15,0,0,0,24,7,0,6,0,15,2,2,16,15,23,8,25,24,6,15,0,0,24,0,0
peptide_694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,14,0,0,6,0,4,0,0,0,1,2,24,13,14,0,0,18,0,6,0,0,4,0,0,0,20,0,1,0,0,1,14,16,0,0,0,4,0,14,10,1,0,0,0,5,0,0,0,0,2,2,0,28,9,0,0,0,19,0,6,7,26,7,20,0,0,1,26,10,0,7,0,20,1,6,19,23,29,7,34,26,7,20,6,1,26,6,0
peptide_695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,12,1,0,2,1,2,0,0,0,0,3,14,4,12,0,0,15,1,5,0,0,1,0,0,0,14,0,0,0,0,1,12,12,0,2,0,2,0,12,2,0,2,2,0,4,0,0,0,2,2,0,0,21,8,0,0,0,16,2,2,7,23,5,15,2,0,2,23,2,0,5,0,14,2,2,16,12,24,7,24,23,5,15,17,2,23,17,0
peptide_696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,3,0,4,0,0,0,1,1,18,5,15,0,0,16,0,2,0,0,1,0,0,0,16,0,0,0,0,1,15,16,0,10,1,3,0,15,4,0,0,0,0,1,0,0,0,10,0,1,0,25,2,0,0,0,16,0,3,7,23,4,17,10,0,7,23,4,0,4,0,17,5,3,16,18,29,7,30,23,4,17,42,7,23,42,0
peptide_697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,3,0,3,0,0,0,0,2,10,3,11,0,0,12,0,4,0,0,1,0,0,0,10,0,0,0,0,2,11,9,0,2,1,5,0,11,1,0,0,0,0,1,0,0,0,2,2,0,0,16,4,0,0,0,12,0,3,4,16,8,12,2,0,1,16,1,0,8,0,12,1,3,12,10,20,4,21,16,8,12,6,1,16,6,0
peptide_698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,2,0,0,0,0,3,10,2,10,0,0,14,0,8,0,0,0,0,0,0,11,0,0,0,0,0,10,7,0,0,0,2,0,10,2,0,0,0,0,5,0,0,0,0,0,0,0,19,9,0,0,0,15,0,0,8,23,6,11,0,0,0,23,2,0,6,0,11,3,0,15,8,20,8,20,23,6,11,0,0,23,0,0
peptide_699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,9,3,21,1,0,4,3,7,2,1,0,1,0,46,25,24,1,0,23,3,3,0,0,6,0,0,0,31,2,3,0,0,0,24,29,0,6,0,3,1,24,18,3,3,3,2,7,0,0,0,6,4,0,0,43,16,0,0,0,31,3,7,10,41,4,35,6,0,4,41,18,2,4,2,33,3,7,31,33,49,10,57,41,4,35,27,4,41,37,0
peptide_700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,17,1,0,4,4,3,3,0,0,0,1,18,12,18,0,0,18,4,2,0,0,6,0,0,0,15,2,0,0,2,1,18,18,0,0,1,1,0,18,9,0,4,4,3,3,0,0,0,0,6,0,0,21,10,0,0,0,21,4,7,4,25,4,20,0,0,3,25,9,3,4,3,17,0,7,21,15,33,4,38,25,4,20,21,3,25,36,0
peptide_701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,1,9,0,0,3,2,4,1,0,0,0,0,16,13,10,0,0,11,2,2,0,0,4,0,0,0,12,2,1,0,0,0,10,13,0,0,0,0,0,10,8,1,2,2,1,2,0,0,0,0,3,1,0,17,4,0,0,0,12,2,4,2,14,1,16,0,0,3,14,8,1,1,1,15,0,4,12,14,21,2,25,14,1,16,21,3,14,26,0
peptide_702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,3,0,3,0,0,0,0,4,16,7,13,0,0,17,0,4,0,0,1,0,0,0,12,0,0,0,0,2,13,9,0,0,1,1,0,13,6,0,0,0,0,4,0,0,0,0,0,1,0,22,7,0,0,0,17,0,3,7,24,8,15,0,0,0,24,6,0,8,0,15,1,3,17,14,26,7,27,24,8,15,0,0,24,0,0
peptide_703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,10,0,0,3,0,3,0,0,0,0,1,18,9,10,0,0,13,0,3,0,0,2,0,0,0,13,0,1,0,0,1,10,10,0,0,0,2,0,10,7,1,0,0,0,4,0,0,0,0,0,1,0,20,6,0,0,0,14,0,3,5,19,5,15,0,0,1,19,7,0,5,0,15,0,3,14,15,22,5,25,19,5,15,6,1,19,6,0
peptide_704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,1,0,12,2,0,0,3,2,1,1,0,1,0,18,9,13,1,0,11,3,1,0,0,1,0,0,0,13,0,0,0,0,0,13,13,0,0,1,4,1,13,7,0,4,4,1,3,0,0,0,2,1,0,0,16,8,0,0,0,16,4,2,3,19,7,15,2,0,0,19,7,1,7,1,13,0,2,16,12,25,3,25,19,7,15,5,0,19,15,0
peptide_705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,3,0,4,0,0,0,0,2,24,10,14,0,0,16,0,2,0,0,2,0,0,0,18,0,0,0,0,1,14,14,0,0,0,4,0,14,9,0,0,0,0,5,0,0,0,0,2,1,0,23,11,0,0,0,19,0,3,7,26,7,16,0,0,0,26,9,0,7,0,16,1,3,19,20,26,7,28,26,7,16,0,0,26,0,0
peptide_706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,5,19,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,5,4,0,6,2,21,1,0,3,2,5,2,1,0,1,1,27,15,22,1,0,22,2,8,0,0,5,0,1,0,21,0,2,0,1,0,22,20,0,0,1,8,1,22,11,2,2,2,2,5,1,0,0,0,2,0,1,33,13,0,0,0,28,2,6,6,34,16,29,0,0,0,34,11,3,16,2,27,1,6,27,21,44,6,51,34,16,29,0,0,34,10,0
peptide_707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,14,0,0,1,3,3,3,0,0,0,0,23,16,15,0,0,16,3,2,0,0,4,0,0,0,16,0,0,0,0,0,15,16,0,0,1,1,0,15,15,0,3,3,3,7,0,0,0,0,3,1,0,21,13,0,0,0,22,3,4,7,29,7,17,0,0,0,29,15,3,7,3,14,0,4,22,18,30,7,34,29,7,17,0,0,29,15,0
peptide_708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,17,1,0,4,2,8,2,0,0,0,2,33,24,21,0,0,21,2,3,0,0,6,0,0,0,24,0,0,0,0,0,21,23,0,0,1,3,0,21,20,0,2,2,2,5,0,0,0,0,3,3,0,30,14,0,0,0,26,2,6,7,33,6,25,0,0,0,33,20,2,6,2,23,2,6,26,30,38,7,44,33,6,25,0,0,33,10,0
peptide_709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,15,0,0,1,7,4,7,0,0,0,1,17,15,17,0,0,18,7,3,0,0,8,0,0,0,12,0,0,0,0,0,17,23,0,0,1,1,0,17,21,0,7,7,7,4,0,0,0,0,7,1,0,17,8,0,0,0,21,7,8,5,26,5,19,0,0,0,26,21,7,5,7,12,1,8,21,14,33,5,41,26,5,19,0,0,26,35,0
peptide_710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,20,0,0,3,7,5,7,0,0,0,2,18,20,22,0,0,24,7,4,0,0,10,0,0,0,14,0,0,0,1,0,22,25,0,2,0,0,0,22,23,0,7,7,7,3,0,0,0,2,7,2,0,24,8,0,0,0,25,7,10,6,31,7,25,2,0,1,31,23,7,7,7,18,3,10,25,17,42,6,52,31,7,25,6,1,31,41,0
peptide_711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,4,1,9,1,0,2,3,2,1,0,0,0,1,13,9,9,0,0,9,3,1,0,0,2,0,0,0,9,0,1,0,0,1,9,12,0,0,0,2,0,9,5,1,4,4,1,0,0,0,0,2,1,0,0,13,1,0,0,0,9,4,3,1,10,2,14,2,0,2,10,5,1,2,1,12,0,3,9,8,19,1,21,10,2,14,17,2,10,27,0
peptide_712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,24,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,15,0,0,9,0,2,0,1,0,1,8,17,7,15,1,0,25,0,8,0,0,3,0,1,0,16,0,0,0,0,6,15,15,0,2,0,5,1,15,5,0,0,0,0,2,1,0,0,2,3,1,1,28,5,0,0,0,18,0,10,11,29,7,17,2,0,1,29,5,1,7,0,17,3,10,17,19,29,11,32,29,7,17,6,1,29,6,0
peptide_713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,1,18,1,0,5,2,6,2,0,0,0,3,30,23,19,0,0,22,2,4,0,0,6,0,0,0,21,0,1,0,0,1,19,21,0,0,2,2,0,19,18,1,2,2,2,5,0,0,0,0,2,3,0,31,9,0,0,0,24,2,7,7,31,8,26,0,0,2,31,18,2,8,2,24,1,7,24,28,39,7,46,31,8,26,12,2,31,22,0
peptide_714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,7,2,24,1,0,7,2,6,1,0,0,0,0,43,26,24,0,0,25,2,2,0,0,8,0,0,0,32,0,2,0,1,0,24,29,0,4,0,6,0,24,18,2,3,3,1,7,0,0,0,4,4,3,0,42,16,0,0,0,31,3,8,9,40,8,35,4,0,3,40,18,1,8,1,33,2,8,31,37,48,9,57,40,8,35,23,3,40,28,0
peptide_715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,0,0,0,4,0,0,0,0,0,19,4,16,0,0,15,0,3,0,0,0,0,0,0,17,0,0,0,0,0,16,14,0,4,0,4,0,16,4,0,0,0,0,4,0,0,0,4,0,0,0,23,9,0,0,0,20,0,0,6,26,7,17,4,0,3,26,4,0,7,0,17,2,0,20,15,30,6,30,26,7,17,18,3,26,18,0
peptide_716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,0,3,0,4,0,1,0,1,3,12,4,14,1,0,16,0,8,0,0,1,0,0,0,13,0,0,0,0,2,14,11,0,0,0,3,1,14,4,0,0,0,0,2,0,0,0,0,0,1,0,21,5,0,0,0,16,0,4,5,21,8,16,0,0,1,21,4,0,8,0,16,1,4,16,13,27,5,28,21,8,16,6,1,21,6,0
peptide_717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,5,0,0,0,0,2,26,11,20,0,0,20,0,8,0,0,2,0,0,0,22,0,0,0,1,1,20,15,0,0,1,1,0,20,9,0,0,0,0,7,0,0,0,0,1,1,0,31,17,0,0,0,27,0,3,9,36,7,22,0,0,0,36,9,0,7,0,22,1,3,27,22,37,9,39,36,7,22,0,0,36,0,0
peptide_718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,1,9,1,0,2,2,3,1,0,0,0,1,14,9,8,0,0,9,2,1,0,0,2,0,0,0,8,0,1,0,0,1,8,10,0,0,1,1,0,8,5,1,3,3,1,1,0,0,0,0,1,0,0,14,2,0,0,0,9,3,3,2,11,2,14,0,0,2,11,5,1,2,1,12,0,3,9,10,18,2,20,11,2,14,17,2,11,22,0
peptide_719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,3,0,2,0,0,0,1,2,16,5,15,0,0,18,0,2,0,0,1,0,0,0,13,0,0,0,0,1,15,11,0,0,1,7,0,15,3,0,0,0,0,3,0,0,0,0,2,0,0,22,6,0,0,0,18,0,3,5,23,12,16,0,0,1,23,3,0,12,0,16,1,3,18,14,29,5,30,23,12,16,6,1,23,6,0
peptide_720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,3,0,3,0,0,0,1,2,16,5,16,0,0,17,0,2,0,0,1,0,0,0,13,0,0,0,0,1,16,11,0,0,1,7,0,16,3,0,0,0,0,2,0,0,0,0,2,0,0,22,6,0,0,0,18,0,3,4,22,12,17,0,0,1,22,3,0,12,0,17,1,3,18,14,30,4,31,22,12,17,6,1,22,6,0
peptide_721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,1,0,2,0,4,0,0,0,0,1,13,5,10,0,0,10,0,4,0,0,1,0,0,0,12,0,0,0,0,1,10,10,0,2,1,5,0,10,4,0,0,0,0,2,0,0,0,2,0,1,0,16,5,0,0,0,12,0,2,4,16,6,12,2,0,1,16,4,0,6,0,12,1,2,12,13,19,4,20,16,6,12,6,1,16,6,0
peptide_722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,14,0,0,2,1,4,1,1,0,1,3,22,12,16,1,0,19,1,3,0,0,3,0,0,0,16,0,0,0,0,0,16,16,0,2,0,7,1,16,10,0,1,1,1,3,0,0,0,2,1,1,0,24,7,0,0,0,19,1,4,7,26,10,18,2,0,1,26,10,1,10,1,17,4,4,19,19,30,7,33,26,10,18,6,1,26,11,0
peptide_723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,18,1,0,7,1,5,1,1,0,1,4,34,18,20,1,0,24,1,9,0,0,4,0,0,0,25,0,2,0,1,4,20,22,0,0,1,2,1,20,11,2,1,1,1,6,0,0,0,0,2,0,0,36,13,0,0,0,26,1,9,10,36,4,27,0,0,1,36,11,1,4,1,26,0,9,26,26,40,10,46,36,4,27,6,1,36,11,0
peptide_724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,19,0,0,7,2,1,1,0,0,0,2,17,12,19,0,0,21,2,6,0,0,6,0,0,0,20,0,0,0,0,2,19,18,0,2,1,7,0,19,6,0,2,2,1,4,0,0,0,2,7,0,0,26,12,0,0,0,23,2,8,7,30,12,20,2,0,1,30,6,1,12,1,19,1,8,23,17,34,7,40,30,12,20,6,1,30,16,0
peptide_725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,22,1,0,7,1,5,0,0,0,1,4,42,18,25,0,0,28,1,9,0,0,3,0,0,0,32,0,2,0,0,3,25,26,0,0,1,3,0,25,13,2,1,1,0,7,0,0,0,2,0,1,0,44,15,0,0,0,32,1,7,11,43,7,32,2,0,3,43,13,0,7,0,32,1,7,32,32,50,11,55,43,7,32,18,3,43,23,0
peptide_726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,10,1,0,1,1,1,0,0,0,0,2,16,4,9,0,0,13,1,6,0,0,0,0,0,0,14,0,0,0,0,1,9,10,0,0,0,2,0,9,3,0,2,2,0,6,0,0,0,0,0,0,0,19,10,0,0,0,15,2,1,8,23,3,12,0,0,1,23,3,0,3,0,11,1,1,15,12,20,8,19,23,3,12,11,1,23,11,0
peptide_727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,2,20,0,0,6,0,4,0,2,0,2,2,31,19,20,2,0,23,0,0,0,0,6,0,0,0,21,0,2,0,0,0,20,18,0,2,1,9,2,20,12,2,0,0,0,4,0,0,0,2,2,2,0,34,9,0,0,0,24,0,8,6,30,16,28,2,0,1,30,12,0,16,0,28,2,8,24,28,40,6,48,30,16,28,6,1,30,6,0
peptide_728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,1,20,1,0,7,1,4,0,1,0,2,3,24,13,19,1,0,22,1,5,0,0,4,0,0,0,18,0,1,0,0,2,19,16,0,0,1,4,1,19,8,1,2,2,0,3,0,0,0,0,2,1,0,32,8,0,0,0,22,2,8,6,28,12,26,0,0,0,28,8,0,12,0,25,1,8,22,22,38,6,42,28,12,26,5,0,28,5,0
peptide_729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,11,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,1,0,10,1,0,2,1,2,0,1,0,1,1,18,10,9,1,0,12,1,1,0,0,1,0,1,0,10,0,0,0,0,1,9,9,0,0,3,6,1,9,6,0,2,2,0,3,1,0,0,0,0,1,1,16,5,0,0,0,13,2,3,4,17,9,13,0,0,0,17,6,1,9,0,12,0,3,12,16,20,4,20,17,9,13,5,0,17,5,0
peptide_730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,1,1,2,1,0,0,0,3,8,5,10,0,0,13,1,4,0,0,1,0,0,0,6,0,0,0,0,1,10,7,0,0,3,3,0,10,2,0,1,1,1,2,0,0,0,0,0,0,0,14,3,0,0,0,12,1,2,4,16,8,11,0,0,1,16,2,1,8,1,10,1,2,12,7,20,4,21,16,8,11,6,1,16,11,0
